JobId,SessionId,Status,Reason,Created,Usage (seconds),Type,Compute resource,Instance,Tags
d4g6je0lslhc73d0d860,69c477f6-5230-4c97-a31c-c0004618d214,Completed,,2025-11-21T13:31:36.818277Z,28,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,"NQCC-Q4, CQAVQE_AHO8_exact, shots:4096, Resilience Test, Resilience=2"
d4g6j50lslhc73d0d7rg,69c477f6-5230-4c97-a31c-c0004618d214,Completed,,2025-11-21T13:31:00.323109Z,28,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,"NQCC-Q4, CQAVQE_AHO8_exact, shots:4096, Resilience Test, Resilience=2"
d4g6irolslhc73d0d7h0,69c477f6-5230-4c97-a31c-c0004618d214,Completed,,2025-11-21T13:30:23.365095Z,28,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,"NQCC-Q4, CQAVQE_AHO8_exact, shots:4096, Resilience Test, Resilience=2"
d4g6iiscdebc73f0qbj0,69c477f6-5230-4c97-a31c-c0004618d214,Completed,,2025-11-21T13:29:47.901408Z,27,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,"NQCC-Q4, CQAVQE_AHO8_exact, shots:4096, Resilience Test, Resilience=2"
d4g6i9olslhc73d0d700,69c477f6-5230-4c97-a31c-c0004618d214,Completed,,2025-11-21T13:29:11.301816Z,28,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,"NQCC-Q4, CQAVQE_AHO8_exact, shots:4096, Resilience Test, Resilience=2"
d4g6i08lslhc73d0d6mg,69c477f6-5230-4c97-a31c-c0004618d214,Completed,,2025-11-21T13:28:33.971128Z,28,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,"NQCC-Q4, CQAVQE_AHO8_exact, shots:4096, Resilience Test, Resilience=2"
d4g6hnmlo8as739pcpr0,69c477f6-5230-4c97-a31c-c0004618d214,Completed,,2025-11-21T13:27:58.212327Z,28,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,"NQCC-Q4, CQAVQE_AHO8_exact, shots:4096, Resilience Test, Resilience=2"
d4g6he8lslhc73d0d640,69c477f6-5230-4c97-a31c-c0004618d214,Completed,,2025-11-21T13:27:21.865332Z,28,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,"NQCC-Q4, CQAVQE_AHO8_exact, shots:4096, Resilience Test, Resilience=2"
d4g6h58lslhc73d0d5pg,69c477f6-5230-4c97-a31c-c0004618d214,Completed,,2025-11-21T13:26:45.687035Z,28,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,"NQCC-Q4, CQAVQE_AHO8_exact, shots:4096, Resilience Test, Resilience=2"
d4g6gs0lslhc73d0d5g0,69c477f6-5230-4c97-a31c-c0004618d214,Completed,,2025-11-21T13:26:08.061467Z,28,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,"NQCC-Q4, CQAVQE_AHO8_exact, shots:4096, Resilience Test, Resilience=2"
d4g6giulo8as739pcoig,69c477f6-5230-4c97-a31c-c0004618d214,Completed,,2025-11-21T13:25:31.520292Z,28,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,"NQCC-Q4, CQAVQE_AHO8_exact, shots:4096, Resilience Test, Resilience=2"
d4g6g9olslhc73d0d4v0,69c477f6-5230-4c97-a31c-c0004618d214,Completed,,2025-11-21T13:24:55.106003Z,28,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,"NQCC-Q4, CQAVQE_AHO8_exact, shots:4096, Resilience Test, Resilience=2"
d4g6g0kcdebc73f0q940,69c477f6-5230-4c97-a31c-c0004618d214,Completed,,2025-11-21T13:24:19.195317Z,28,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,"NQCC-Q4, CQAVQE_AHO8_exact, shots:4096, Resilience Test, Resilience=2"
d4g6fnccdebc73f0q8pg,69c477f6-5230-4c97-a31c-c0004618d214,Completed,,2025-11-21T13:23:41.897606Z,28,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,"NQCC-Q4, CQAVQE_AHO8_exact, shots:4096, Resilience Test, Resilience=2"
